id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
326 573.34 113.24 0.60 -0.09 -0.09 25 0.00 3388.00 7.01 -2.11
327 595.92 112.96 0.57 -0.22 -0.39 25 0.00 636.00 1.30 -0.29
328 675.71 112.85 0.52 -0.88 -0.20 25 0.00 979.00 2.11 -0.81
329 422.42 114.22 0.62 -0.13 -0.13 25 0.00 1389.00 2.95 -1.17
330 739.92 114.18 0.55 -0.44 0.02 25 0.00 590.00 1.38 -0.35
331 784.91 114.89 0.59 -0.65 -0.44 25 0.00 669.00 1.49 -0.44
332 30.40 116.02 0.61 -0.09 -0.09 25 0.00 3025.00 6.63 -2.05
333 485.22 115.52 0.59 -0.49 0.11 25 0.00 3606.00 7.46 -2.18
334 583.56 116.09 0.59 -0.06 -0.22 25 0.00 2058.00 4.34 -1.59
335 91.91 117.48 0.50 0.71 0.33 25 0.00 534.00 1.19 -0.19
336 366.81 117.02 0.66 -0.57 0.04 25 0.00 851.00 1.71 -0.58
337 804.42 117.29 0.56 -0.01 -0.15 25 0.00 16924.00 33.64 -3.82
338 817.09 116.74 0.61 -0.36 -0.16 25 0.00 484.00 1.12 -0.13
339 624.54 117.82 0.60 -0.51 -0.16 25 0.00 459.00 1.10 -0.10
340 71.78 118.85 0.58 0.12 0.02 25 0.00 60743.00 130.94 -5.29
341 270.76 118.86 0.58 -0.05 -0.04 25 0.00 3994.00 8.85 -2.37
342 440.69 119.03 0.48 -0.23 -0.28 25 0.00 801.00 2.09 -0.80
343 491.88 118.45 0.56 0.27 0.23 25 0.00 469.00 1.03 -0.03
344 297.33 119.37 0.55 -0.68 0.25 25 0.00 1283.00 2.73 -1.09
345 303.16 120.64 0.45 -0.83 -0.37 25 0.00 373.00 1.03 -0.04
346 403.53 119.73 0.47 -0.60 0.21 25 0.00 525.00 1.05 -0.05
347 662.21 119.49 0.57 -0.30 0.15 25 0.00 661.00 1.34 -0.32
348 776.03 120.25 0.64 -0.58 0.10 25 0.00 906.00 1.62 -0.52
349 799.78 119.12 0.44 0.07 0.06 25 0.00 943.00 2.15 -0.83
350 807.96 119.66 0.56 -0.14 -0.28 25 0.00 6197.00 11.93 -2.69
351 42.70 120.47 0.60 -0.75 -0.14 25 0.00 977.00 1.97 -0.73
352 80.49 121.11 0.57 -0.62 0.08 25 0.00 547.00 1.08 -0.08
353 221.18 121.03 0.61 -0.70 -0.07 25 0.00 984.00 2.12 -0.81
354 316.91 121.49 0.60 -0.31 -0.11 25 0.00 1477.00 3.07 -1.22
355 339.08 120.73 0.68 -0.15 0.22 25 0.00 1166.00 2.32 -0.92
356 534.84 120.61 0.52 -0.22 -0.11 25 0.00 468.00 1.03 -0.03
357 641.34 122.24 0.59 0.42 -0.18 25 0.00 515.00 1.08 -0.08
358 754.61 121.94 0.54 -0.23 -0.23 25 0.00 6514.00 13.19 -2.80
359 300.52 123.05 0.52 -0.93 0.11 25 0.00 1180.00 2.47 -0.98
360 369.95 122.58 0.60 -0.11 -0.08 25 0.00 609.00 1.41 -0.37
361 94.71 124.83 0.64 0.15 0.12 25 0.00 802.00 1.56 -0.49
362 395.20 124.12 0.61 -0.07 -0.04 25 0.00 106722.00 221.50 -5.86
363 879.34 123.66 0.53 -0.19 -0.01 25 0.00 1589.00 3.25 -1.28
364 203.10 125.84 0.68 0.62 0.21 25 0.00 2001.00 3.68 -1.42
365 321.56 124.40 0.63 0.95 0.69 25 0.00 629.00 1.15 -0.15
366 462.70 124.72 0.66 -0.23 -0.04 25 0.00 760.00 1.57 -0.49
367 745.58 124.52 0.51 -0.48 -0.13 25 0.00 2953.00 6.15 -1.97
368 776.06 124.80 0.53 0.00 -0.04 25 0.00 3831.00 7.66 -2.21
369 427.34 126.38 0.59 -0.21 -0.04 25 0.00 2228.00 4.63 -1.66
370 513.94 125.68 0.64 -0.05 0.02 25 0.00 872.00 1.79 -0.63
371 589.15 126.72 0.56 0.13 0.05 25 0.00 2907.00 5.53 -1.86
372 96.61 126.92 0.60 0.39 0.34 25 0.00 833.00 1.79 -0.63
373 204.75 126.81 0.68 0.63 -0.26 25 0.00 2285.00 4.23 -1.57
374 358.14 127.03 0.59 0.50 0.21 25 0.00 848.00 1.73 -0.59
375 377.31 126.98 0.66 -0.55 -0.34 25 0.00 615.00 1.19 -0.19
376 858.65 127.36 0.42 -0.66 -0.41 25 0.00 480.00 1.09 -0.10
377 870.38 127.19 0.56 -0.01 -0.17 25 0.00 10564.00 21.09 -3.31
378 930.66 127.08 0.59 -0.21 -0.25 25 0.00 6645.00 13.13 -2.80
379 212.85 128.80 0.55 -0.39 0.47 25 0.00 450.00 1.06 -0.07
380 187.79 128.78 0.66 0.29 0.16 25 0.00 2107.00 4.21 -1.56
381 366.82 129.36 0.61 -0.56 0.03 25 0.00 2275.00 4.93 -1.73
382 507.66 128.46 0.55 -0.72 -0.12 25 0.00 1797.00 3.84 -1.46
383 705.07 128.99 0.56 -0.17 -0.14 25 0.00 1962.00 4.13 -1.54
384 104.98 130.47 0.66 -0.12 0.12 25 0.00 8146.00 16.58 -3.05
385 729.86 130.21 0.51 -0.21 -0.46 25 0.00 885.00 2.01 -0.76
386 347.04 130.85 0.61 0.08 -0.01 25 0.00 611.00 1.49 -0.43
387 553.13 130.95 0.56 -0.12 -0.07 25 0.00 4534.00 9.63 -2.46
388 965.46 130.64 0.52 -0.18 -0.09 25 0.00 4403.00 8.83 -2.36
389 258.69 132.93 0.65 -0.40 -0.08 25 0.00 1367.00 2.87 -1.14
390 414.79 132.78 0.58 -0.25 -0.13 25 0.00 2698.00 5.66 -1.88
391 956.86 132.74 0.46 0.65 0.07 25 0.00 5477.00 9.83 -2.48
392 431.12 133.46 0.56 0.05 0.15 25 0.00 14672.00 30.18 -3.70
393 541.15 133.67 0.56 0.56 0.18 25 0.00 583.00 1.10 -0.10
394 574.85 134.18 0.55 -0.08 0.03 25 0.00 623.00 1.42 -0.38
395 921.48 133.48 0.51 -0.29 -0.07 25 0.00 4636.00 9.25 -2.42
396 608.62 135.47 0.49 -0.80 0.01 25 0.00 3108.00 6.68 -2.06
397 904.67 134.82 0.50 0.27 -0.16 25 0.00 2100.00 4.08 -1.53
398 949.14 134.55 0.59 -0.08 -0.05 25 0.00 1695.00 3.22 -1.27
399 36.59 136.12 0.60 -0.32 -0.09 25 0.00 2128.00 4.77 -1.70
400 796.36 135.65 0.52 -0.21 -0.08 25 0.00 35294.00 70.93 -4.63
401 871.63 135.58 0.55 -0.44 -0.16 25 0.00 3325.00 6.42 -2.02
402 464.18 136.91 0.59 -0.44 -0.07 25 0.00 2266.00 4.89 -1.72
403 143.56 137.88 0.58 -0.16 -0.12 25 0.00 3697.00 7.85 -2.24
404 620.92 138.13 0.56 -0.17 -0.05 25 0.00 15337.00 32.10 -3.77
405 638.49 137.89 0.67 -0.59 -0.19 25 0.00 1683.00 3.26 -1.28
406 20.21 138.49 0.54 0.06 0.06 25 0.00 704.00 1.51 -0.45
407 128.89 138.85 0.71 0.28 0.35 25 0.00 1358.00 2.72 -1.09
408 217.00 139.05 0.69 -0.03 0.04 25 0.00 1396.00 2.68 -1.07
409 899.71 138.97 0.56 -0.21 -0.27 25 0.00 8281.00 16.36 -3.03
410 11.83 139.94 0.69 -0.43 -0.19 25 0.00 900.00 1.87 -0.68
411 364.98 140.29 0.61 -0.01 0.07 25 0.00 1649.00 3.46 -1.35
412 483.26 139.68 0.50 -0.54 -0.24 25 0.00 513.00 1.47 -0.42
413 767.57 140.61 0.47 0.24 -0.36 25 0.00 593.00 1.25 -0.25
414 181.60 141.26 0.60 0.00 -0.13 25 0.00 5356.00 11.45 -2.65
415 200.08 140.88 0.58 0.36 0.04 25 0.00 2039.00 4.44 -1.62
416 154.50 141.41 0.57 0.62 0.55 25 0.00 777.00 1.51 -0.45
417 969.21 141.95 0.54 -0.41 -0.10 25 0.00 434.00 1.04 -0.05
418 999.59 141.60 0.70 -0.68 -0.04 25 0.00 696.00 1.28 -0.27
419 56.10 143.25 0.67 -0.35 0.02 25 0.00 509.00 1.04 -0.04
420 173.64 143.08 0.71 0.29 0.14 25 0.00 778.00 1.43 -0.39
421 229.47 142.81 0.61 -0.61 -0.04 25 0.00 635.00 1.39 -0.36
422 358.70 143.07 0.64 -0.40 0.15 25 0.00 1546.00 2.96 -1.18
423 38.15 144.25 0.73 0.72 0.13 25 0.00 676.00 1.16 -0.16
424 139.20 143.50 0.64 0.01 0.48 25 0.00 603.00 1.25 -0.24
425 272.49 143.18 0.49 -0.45 0.28 25 0.00 516.00 1.26 -0.25
426 430.64 145.29 0.56 0.24 -0.15 25 0.00 2189.00 3.45 -1.35
427 432.90 144.27 0.67 -0.71 -0.85 25 0.00 1565.00 2.52 -1.01
428 748.42 144.49 0.56 0.18 -0.03 25 0.00 1456.00 2.83 -1.13
429 803.79 143.47 0.43 -0.64 -0.31 25 0.00 550.00 1.29 -0.27
430 206.92 145.28 0.66 -0.22 0.05 25 0.00 1601.00 3.44 -1.34
431 371.88 145.62 0.58 -0.25 0.27 25 0.00 1086.00 2.12 -0.81
432 449.49 143.80 0.56 -0.00 0.59 25 0.00 487.00 1.10 -0.10
433 775.36 146.61 0.54 0.39 0.04 25 0.00 1198.00 2.50 -1.00
434 950.98 146.18 0.50 0.06 -0.02 25 0.00 622.00 1.40 -0.36
435 974.66 146.75 0.53 -0.28 -0.27 25 0.00 689.00 1.37 -0.34
436 979.83 146.34 0.57 -0.76 0.14 25 0.00 1047.00 1.89 -0.69
437 22.19 147.29 0.52 0.37 -0.03 25 0.00 536.00 1.33 -0.31
438 118.85 147.06 0.71 -0.21 0.11 25 0.00 785.00 1.68 -0.56
439 639.25 146.68 0.50 -0.04 0.04 25 0.00 914.00 1.96 -0.73
440 873.76 147.08 0.48 -0.23 -0.21 25 0.00 6444.00 12.41 -2.73
441 426.95 148.20 0.62 -0.26 -0.03 25 0.00 82374.00 171.69 -5.59
442 480.00 147.82 0.59 -0.26 0.00 25 0.00 629.00 1.42 -0.38
443 362.51 149.43 0.61 -0.40 -0.18 25 0.00 504.00 1.21 -0.21
444 373.34 148.81 0.65 -0.38 -0.07 25 0.00 2460.00 4.88 -1.72
445 524.63 148.99 0.54 -0.39 0.01 25 0.00 868.00 2.14 -0.82
446 660.78 149.05 0.55 -0.31 -0.10 25 0.00 6525.00 13.94 -2.86
447 63.10 150.99 0.66 -0.02 0.06 25 0.00 10686.00 22.16 -3.36
448 355.81 150.63 0.55 -0.33 0.16 25 0.00 481.00 1.12 -0.13
449 383.78 149.90 0.42 0.76 0.40 25 0.00 434.00 1.04 -0.04
450 447.91 150.85 0.59 -0.05 0.01 25 0.00 3036.00 6.38 -2.01
451 743.27 151.40 0.54 0.43 -0.23 25 0.00 630.00 1.28 -0.27
452 37.16 151.52 0.59 -0.53 0.26 25 0.00 460.00 1.06 -0.06
453 346.82 152.46 0.56 -0.52 0.15 25 0.00 1111.00 2.34 -0.92
454 923.62 152.10 0.54 -0.50 -0.22 25 0.00 774.00 1.54 -0.47
455 53.23 152.69 0.55 -0.14 0.14 25 0.00 986.00 2.29 -0.90
456 544.25 153.00 0.54 -0.38 -0.10 25 0.00 738.00 1.60 -0.51
457 714.09 153.49 0.52 -0.36 0.10 25 0.00 984.00 2.25 -0.88
458 737.16 153.48 0.63 -0.03 0.32 25 0.00 541.00 1.08 -0.09
459 746.03 153.22 0.56 -0.07 -0.00 25 0.00 2482.00 5.19 -1.79
460 178.01 154.18 0.69 -0.19 -0.06 25 0.00 1992.00 4.08 -1.53
461 193.43 153.48 0.58 -0.62 0.04 25 0.00 4086.00 8.97 -2.38
462 288.93 154.03 0.66 0.06 0.19 25 0.00 542.00 1.24 -0.24
463 910.82 154.03 0.55 -0.20 -0.31 25 0.00 11295.00 22.19 -3.37
464 963.86 153.97 0.50 -0.05 -0.20 25 0.00 909.00 1.85 -0.67
465 121.39 154.34 0.59 -0.70 0.29 25 0.00 1168.00 2.53 -1.01
466 278.34 154.65 0.62 -0.23 0.03 25 0.00 2323.00 4.76 -1.69
467 489.12 155.21 0.64 -0.23 0.06 25 0.00 2321.00 4.71 -1.68
468 832.21 154.36 0.60 0.04 -0.04 25 0.00 730.00 1.47 -0.42
469 139.57 156.21 0.58 -0.39 -0.02 25 0.00 2470.00 5.27 -1.80
470 254.68 156.51 0.55 -0.41 0.15 25 0.00 2750.00 5.74 -1.90
471 272.29 155.98 0.53 -0.23 0.04 25 0.00 1544.00 3.26 -1.28
472 368.26 156.16 0.67 -0.11 -0.29 25 0.00 749.00 1.64 -0.54
473 371.59 155.75 0.50 -0.27 -0.22 25 0.00 567.00 1.35 -0.32
474 19.99 157.24 0.66 -0.05 0.14 25 0.00 1556.00 3.31 -1.30
475 579.31 157.03 0.59 -0.17 -0.15 25 0.00 670.00 1.50 -0.44
476 651.81 157.56 0.52 -0.25 0.05 25 0.00 45954.00 92.79 -4.92
477 189.72 157.85 0.64 0.05 -0.26 25 0.00 723.00 1.52 -0.46
478 548.07 157.38 0.60 -0.30 -0.13 25 0.00 660.00 1.37 -0.34
479 811.99 157.67 0.51 0.12 -0.09 25 0.00 2070.00 4.20 -1.56
480 270.47 159.01 0.62 -0.18 -0.12 25 0.00 3973.00 8.12 -2.27
481 475.56 159.04 0.54 -0.07 -0.05 25 0.00 751.00 1.75 -0.61
482 535.52 159.40 0.49 -0.02 0.06 25 0.00 545.00 1.41 -0.38
483 198.96 161.93 0.76 0.16 0.62 25 0.00 1686.00 2.73 -1.09
484 413.20 160.89 0.55 -0.05 -0.06 25 0.00 2536.00 5.41 -1.83
485 426.82 160.98 0.62 -0.38 -0.24 25 0.00 734.00 1.61 -0.52
486 897.67 161.12 0.58 -0.02 -0.30 25 0.00 1320.00 2.71 -1.08
487 204.12 161.53 0.56 -0.16 0.20 25 0.00 1882.00 4.21 -1.56
488 250.61 161.71 0.65 0.08 0.09 25 0.00 943.00 1.86 -0.67
489 280.03 162.43 0.55 -0.80 0.18 25 0.00 1893.00 3.88 -1.47
490 547.49 162.10 0.57 0.03 -0.10 25 0.00 493.00 1.20 -0.20
491 43.70 162.65 0.59 0.00 0.02 25 0.00 1460.00 3.23 -1.27
492 194.98 163.26 0.77 0.59 -0.20 25 0.00 1059.00 1.68 -0.56
493 198.32 163.84 0.74 -0.56 0.10 25 0.00 2580.00 4.57 -1.65
494 366.06 164.41 0.53 0.50 0.06 25 0.00 524.00 1.34 -0.32
495 535.76 163.60 0.49 -0.55 -0.09 25 0.00 540.00 1.26 -0.25
496 32.23 164.64 0.60 -0.11 0.06 25 0.00 3802.00 8.07 -2.27
497 144.39 165.02 0.65 -0.13 -0.09 25 0.00 9634.00 19.75 -3.24
498 384.25 165.06 0.69 -0.33 0.10 25 0.00 518.00 1.16 -0.16
499 802.53 165.11 0.60 -0.25 -0.09 25 0.00 748.00 1.58 -0.50
500 885.27 164.92 0.53 -0.65 -0.21 25 0.00 736.00 1.60 -0.51
501 26.66 166.12 0.59 -0.08 -0.20 25 0.00 1483.00 3.13 -1.24
502 177.60 165.96 0.64 -0.26 -0.10 25 0.00 3283.00 6.90 -2.10
503 209.00 165.56 0.57 0.12 0.18 25 0.00 898.00 2.12 -0.81
504 171.95 166.90 0.54 -0.68 -0.04 25 0.00 2321.00 5.14 -1.78
505 744.74 166.96 0.64 -0.23 -0.03 25 0.00 1559.00 2.95 -1.17
506 202.15 167.54 0.57 -0.40 0.32 25 0.00 1020.00 2.11 -0.81
507 268.12 167.72 0.55 -0.88 -0.32 25 0.00 1024.00 2.07 -0.79
508 496.96 169.08 0.40 -0.45 0.11 25 0.00 416.00 1.27 -0.26
509 622.20 169.36 0.55 -0.02 0.12 25 0.00 1966.00 4.19 -1.56
510 812.17 169.18 0.56 -0.20 -0.12 25 0.00 99307.00 205.43 -5.78
511 291.16 170.14 0.50 0.96 0.26 25 0.00 948.00 1.94 -0.72
512 459.12 170.56 0.59 0.03 0.11 25 0.00 8275.00 16.72 -3.06
513 835.07 170.21 0.53 -0.53 -0.22 25 0.00 5459.00 10.91 -2.59
514 869.99 170.26 0.44 0.17 0.11 25 0.00 434.00 1.18 -0.18
515 70.50 170.84 0.58 0.09 -0.04 25 0.00 670.00 1.46 -0.41
516 264.98 170.95 0.67 -0.10 0.26 25 0.00 1562.00 3.08 -1.22
517 931.54 171.15 0.62 0.45 -0.09 25 0.00 476.00 1.09 -0.10
518 138.93 173.74 0.55 0.26 0.57 25 0.00 550.00 1.08 -0.08
519 330.99 171.78 0.71 0.23 0.11 25 0.00 1757.00 3.20 -1.26
520 466.22 171.36 0.45 -0.53 -0.02 25 0.00 619.00 1.53 -0.46
521 679.16 172.12 0.58 -0.19 -0.10 25 0.00 65099.00 135.05 -5.33
522 442.19 173.12 0.62 0.28 0.19 25 0.00 1235.00 2.08 -0.80
523 819.92 172.43 0.57 -0.36 0.10 25 0.00 1069.00 2.05 -0.78
524 78.03 174.83 0.69 -0.17 -0.00 25 0.00 1514.00 3.20 -1.26
525 117.39 174.45 0.59 -0.61 0.08 25 0.00 814.00 1.91 -0.70
526 348.27 176.45 0.59 0.12 0.01 25 0.00 5260.00 10.80 -2.58
527 695.33 175.65 0.54 -0.35 -0.07 25 0.00 130866.00 273.66 -6.09
528 138.45 176.40 0.57 -0.60 0.17 25 0.00 4034.00 8.73 -2.35
529 321.22 177.11 0.60 -0.02 -0.02 25 0.00 1844.00 4.01 -1.51
530 20.77 177.47 0.61 0.47 0.19 25 0.00 16316.00 34.40 -3.84
531 80.37 177.73 0.52 -0.12 -0.13 25 0.00 443.00 1.12 -0.12
532 482.07 177.84 0.58 -0.27 -0.04 25 0.00 1729.00 3.79 -1.45
533 493.30 178.29 0.61 -0.26 -0.16 25 0.00 1107.00 2.23 -0.87
534 1006.51 177.63 0.52 -0.34 -0.03 25 0.00 712.00 1.49 -0.44
535 151.28 179.10 0.67 -0.22 -0.22 25 0.00 1150.00 2.42 -0.96
536 509.37 179.21 0.59 -0.01 -0.08 25 0.00 65700.00 135.35 -5.33
537 677.87 178.85 0.53 0.10 -0.05 25 0.00 3420.00 7.01 -2.11
538 195.86 179.81 0.66 -0.11 0.05 25 0.00 1769.00 3.81 -1.45
539 46.32 180.80 0.69 -0.46 -0.13 25 0.00 1015.00 2.01 -0.76
540 401.40 180.76 0.56 -0.29 -0.07 25 0.00 77919.00 164.43 -5.54
541 786.16 180.94 0.54 -0.18 -0.12 25 0.00 53934.00 112.07 -5.12
542 870.38 180.82 0.54 -0.12 -0.12 25 0.00 5971.00 12.28 -2.72
543 62.27 181.65 0.57 -0.36 0.06 25 0.00 1153.00 2.46 -0.98
544 310.06 181.87 0.63 -0.30 0.07 25 0.00 564.00 1.10 -0.10
545 126.59 183.54 0.57 -0.48 0.05 25 0.00 87742.00 181.35 -5.65
546 200.06 183.49 0.71 0.06 0.91 25 0.00 617.00 1.05 -0.06
547 718.73 183.15 0.52 -0.32 -0.13 25 0.00 6227.00 12.97 -2.78
548 760.73 183.13 0.61 -0.26 -0.09 25 0.00 595.00 1.19 -0.19
549 767.62 182.85 0.60 -0.50 -0.30 25 0.00 963.00 1.99 -0.75
550 831.54 182.52 0.50 -0.45 -0.13 25 0.00 5567.00 11.26 -2.63
551 300.01 183.82 0.76 -0.44 0.30 25 0.00 719.00 1.24 -0.23
552 413.81 183.52 0.55 -0.24 0.09 25 0.00 3958.00 8.42 -2.31
553 641.91 183.81 0.61 -0.22 -0.06 25 0.00 956.00 2.06 -0.79
554 243.24 185.09 0.62 0.04 -0.16 25 0.00 3316.00 7.02 -2.12
555 276.41 185.44 0.62 -0.19 -0.02 25 0.00 895.00 1.90 -0.69
556 363.24 185.13 0.63 -0.02 0.05 25 0.00 14086.00 28.35 -3.63
557 523.74 184.90 0.64 -0.42 -0.28 25 0.00 1058.00 2.06 -0.78
558 879.51 184.61 0.51 -0.21 -0.05 25 0.00 3456.00 7.08 -2.12
559 282.62 185.67 0.54 0.06 -0.03 25 0.00 1490.00 3.26 -1.28
560 330.89 185.94 0.59 0.21 0.28 25 0.00 1780.00 3.50 -1.36
561 156.41 187.47 0.53 -0.83 0.05 25 0.00 1670.00 3.73 -1.43
562 245.22 185.69 0.46 0.60 0.04 25 0.00 1266.00 2.79 -1.11
563 305.06 187.54 0.60 -0.23 0.17 25 0.00 2085.00 4.51 -1.63
564 398.24 187.26 0.61 -0.06 0.01 25 0.00 12247.00 24.96 -3.49
565 531.63 187.03 0.46 -0.14 -0.30 25 0.00 458.00 1.29 -0.27
566 339.56 188.06 0.57 -0.15 -0.09 25 0.00 1743.00 3.76 -1.44
567 408.11 188.24 0.58 -0.03 0.00 25 0.00 674.00 1.40 -0.37
568 113.11 188.98 0.59 0.15 -0.06 25 0.00 705.00 1.66 -0.55
569 232.31 188.81 0.63 -0.36 -0.00 25 0.00 937.00 2.02 -0.76
570 497.59 188.58 0.50 -0.38 0.04 25 0.00 541.00 1.32 -0.30
571 573.09 189.56 0.54 -0.00 0.13 25 0.00 7484.00 15.62 -2.98
572 659.82 188.93 0.54 -0.04 -0.13 25 0.00 2125.00 4.42 -1.61
573 914.61 189.43 0.57 0.18 -0.16 25 0.00 9895.00 18.88 -3.19
574 247.53 189.59 0.57 -0.79 -0.04 25 0.00 446.00 1.01 -0.01
575 677.96 191.23 0.55 -0.20 -0.06 25 0.00 28082.00 58.29 -4.41
576 803.23 191.25 0.55 -0.14 -0.08 25 0.00 1928.00 3.98 -1.50
577 987.88 191.34 0.63 -0.04 0.02 25 0.00 1008.00 1.67 -0.56
578 158.33 193.32 0.51 -0.38 0.33 25 0.00 816.00 2.02 -0.76
579 214.37 194.62 0.54 0.91 -0.18 25 0.00 2121.00 4.10 -1.53
580 735.49 193.87 0.45 -0.20 -0.07 25 0.00 673.00 1.58 -0.49
581 22.62 194.91 0.53 -0.35 -0.13 25 0.00 1747.00 4.04 -1.52
582 104.05 195.21 0.77 -0.08 0.22 25 0.00 616.00 1.12 -0.12
583 122.16 194.63 0.57 -0.18 -0.13 25 0.00 598.00 1.35 -0.32
584 624.15 195.36 0.55 0.03 0.02 25 0.00 396.00 1.08 -0.09
585 125.51 196.32 0.76 -0.67 0.01 25 0.00 627.00 1.19 -0.19
586 267.89 196.24 0.43 -0.86 -0.49 25 0.00 393.00 1.10 -0.10
587 344.30 196.35 0.63 0.04 -0.05 25 0.00 2826.00 5.84 -1.92
588 566.47 196.06 0.58 -0.35 -0.17 25 0.00 1325.00 2.90 -1.16
589 711.06 195.96 0.55 -0.07 -0.17 25 0.00 2816.00 5.79 -1.91
590 865.98 195.78 0.54 -0.77 -0.34 25 0.00 578.00 1.29 -0.28
591 1002.63 195.36 0.38 -0.38 -0.47 25 0.00 402.00 1.04 -0.04
592 33.39 196.75 0.58 -0.68 -0.04 25 0.00 873.00 1.99 -0.75
593 181.99 196.40 0.54 0.41 0.40 25 0.00 549.00 1.31 -0.30
594 951.89 196.56 0.55 0.30 -0.04 25 0.00 724.00 1.51 -0.45
595 517.04 198.29 0.68 -0.57 -0.08 25 0.00 789.00 1.53 -0.46
596 545.63 197.75 0.49 -0.55 0.19 25 0.00 690.00 1.53 -0.46
597 193.42 198.51 0.56 -0.43 0.14 25 0.00 2448.00 5.15 -1.78
598 325.93 198.96 0.63 -0.18 -0.00 25 0.00 947.00 1.91 -0.70
599 479.15 199.53 0.56 0.01 0.12 25 0.00 2005.00 4.23 -1.57
600 935.64 199.17 0.51 -0.02 -0.21 25 0.00 5004.00 9.44 -2.44
601 76.07 199.47 0.58 -0.08 0.06 25 0.00 994.00 2.19 -0.85
602 434.68 200.44 0.45 -0.76 -0.19 25 0.00 435.00 1.05 -0.05
603 492.20 199.49 0.53 -0.27 0.14 25 0.00 827.00 1.94 -0.72
604 661.42 199.78 0.55 -0.60 -0.22 25 0.00 2655.00 5.61 -1.87
605 668.78 199.39 0.58 -0.51 -0.24 25 0.00 758.00 1.59 -0.51
606 675.34 200.22 0.48 0.21 0.09 25 0.00 572.00 1.39 -0.35
607 730.77 199.85 0.45 -0.63 -0.35 25 0.00 463.00 1.15 -0.15
608 995.81 200.15 0.42 0.05 0.17 25 0.00 580.00 1.27 -0.26
609 67.13 201.13 0.60 0.07 -0.04 25 0.00 610.00 1.50 -0.44
610 83.93 201.56 0.67 -0.17 0.15 25 0.00 6056.00 12.27 -2.72
611 349.47 201.12 0.44 -0.43 -0.05 25 0.00 751.00 1.90 -0.70
612 371.40 200.98 0.61 -0.28 -0.13 25 0.00 7806.00 16.30 -3.03
613 536.94 200.68 0.55 -0.21 -0.02 25 0.00 947.00 2.03 -0.77
614 14.47 202.01 0.63 -0.16 -0.10 25 0.00 14761.00 31.15 -3.73
615 21.35 202.50 0.54 0.42 0.08 25 0.00 660.00 1.57 -0.49
616 507.77 202.43 0.50 -0.47 -0.03 25 0.00 475.00 1.04 -0.04
617 548.94 202.41 0.46 -0.43 0.09 25 0.00 412.00 1.01 -0.01
618 841.73 201.89 0.38 -0.07 -0.31 25 0.00 470.00 1.15 -0.15
619 87.03 203.04 0.72 -0.05 -0.16 25 0.00 3683.00 6.92 -2.10
620 278.11 202.91 0.75 -0.96 -0.04 25 0.00 1113.00 1.96 -0.73
621 642.86 202.55 0.57 -0.13 -0.02 25 0.00 2747.00 5.60 -1.87
622 772.96 202.89 0.62 0.05 0.11 25 0.00 501.00 1.06 -0.06
623 188.98 204.92 0.60 -0.34 0.14 25 0.00 554.00 1.23 -0.23
624 609.11 203.81 0.56 -0.46 0.00 25 0.00 2254.00 4.83 -1.71
625 335.26 205.04 0.65 -0.10 -0.03 25 0.00 563.00 1.20 -0.20
626 443.90 205.13 0.75 -0.31 -0.33 25 0.00 659.00 1.23 -0.22
627 457.89 205.07 0.55 -0.46 0.09 25 0.00 540.00 1.15 -0.15
628 566.15 204.58 0.59 -0.37 0.08 25 0.00 2724.00 5.70 -1.89
629 693.87 204.57 0.39 0.39 0.13 25 0.00 717.00 1.87 -0.68
630 150.12 205.76 0.61 0.02 0.13 25 0.00 682.00 1.54 -0.47
631 347.95 206.02 0.53 -0.15 0.08 25 0.00 399.00 1.01 -0.01
632 427.19 205.65 0.60 -0.66 0.05 25 0.00 1160.00 2.51 -1.00
633 704.32 206.22 0.59 0.22 -0.01 25 0.00 678.00 1.41 -0.38
634 769.35 206.77 0.53 -0.22 -0.11 25 0.00 1420.00 3.07 -1.22
635 408.00 208.11 0.65 -0.00 -0.14 25 0.00 973.00 1.93 -0.71
636 106.47 209.31 0.60 -0.11 -0.35 25 0.00 406.00 1.00 -0.00
637 423.74 208.94 0.53 -0.36 -0.17 25 0.00 1003.00 2.20 -0.86
638 548.35 208.55 0.59 -0.41 -0.06 25 0.00 1124.00 2.24 -0.88
639 639.87 209.04 0.49 -0.34 -0.07 25 0.00 801.00 1.96 -0.73
640 664.68 208.67 0.55 -0.67 -0.19 25 0.00 1273.00 2.60 -1.04
641 941.52 208.92 0.51 -0.62 -0.49 25 0.00 434.00 1.09 -0.09
642 40.07 209.58 0.61 0.02 0.40 25 0.00 459.00 1.11 -0.11
643 369.90 210.22 0.48 -0.42 0.04 25 0.00 382.00 1.00 -0.00
644 695.76 209.90 0.51 -0.79 -0.29 25 0.00 860.00 1.80 -0.64
645 757.21 209.81 0.53 -0.10 -0.10 25 0.00 76432.00 156.64 -5.49
646 176.58 213.03 0.59 -0.02 0.04 25 0.00 1157.00 2.35 -0.93
647 265.36 212.48 0.61 -0.50 0.03 25 0.00 1293.00 2.60 -1.04
648 569.69 212.59 0.55 -0.81 -0.16 25 0.00 8243.00 17.09 -3.08
649 621.05 212.89 0.42 -0.44 -0.41 25 0.00 494.00 1.05 -0.06
650 147.61 213.53 0.57 -0.08 -0.01 25 0.00 3031.00 6.43 -2.02
